    Blocking waiting for file lock on build directory
   Compiling warp v0.1.0 (/Users/tedczj/workspace/term4u/app)
    Finished `test` profile [unoptimized] target(s) in 31.53s
        PASS [   0.039s] ( 163/1549) warp code::file_tree::view::view_tests::click_on_file_under_absorbed_descendant_keeps_file_selected
        PASS [   0.035s] ( 164/1549) warp code::file_tree::view::view_tests::repo_backed_unloaded_directory_loads_through_model
        PASS [   0.022s] ( 165/1549) warp code::file_tree::view::view_tests::sibling_roots_are_preserved
        PASS [   0.023s] ( 166/1549) warp code_review::code_review_view::tests::test_imported_context_line_comment_relocates_and_not_outdated
        PASS [   0.031s] ( 167/1549) warp code_review::code_review_view::tests::test_active_comments_not_marked_outdated
        PASS [   0.029s] ( 168/1549) warp code_review::code_review_view::tests::test_native_indented_context_comment_not_outdated
        PASS [   0.031s] ( 169/1549) warp code_review::code_review_view::tests::test_imported_context_line_comment_removed_marked_outdated
        PASS [   0.033s] ( 170/1549) warp code::file_tree::view::view_tests::selected_hidden_file_is_cleared_when_filtered
        PASS [   0.024s] ( 171/1549) warp code_review::code_review_view::tests::test_on_close_then_on_open_reinitializes_repo_state
        PASS [   0.032s] ( 172/1549) warp code_review::code_review_view::tests::test_handle_edit_comment_scrolls_with_buffer
        PASS [   0.024s] ( 173/1549) warp code_review::code_review_view::tests::test_relocate_comments_file_comment_no_matching_editor_marked_outdated
        PASS [   0.024s] ( 174/1549) warp code_review::code_review_view::tests::test_relocate_comments_line_comment_with_absolute_path
        PASS [   0.027s] ( 175/1549) warp code_review::code_review_view::tests::test_relocate_comments_file_comment_passes_through
        PASS [   0.027s] ( 176/1549) warp code_review::code_review_view::tests::test_relocate_comments_general_comment_passes_through
        PASS [   0.027s] ( 177/1549) warp code_review::code_review_view::tests::test_relocate_comments_line_comment_no_matching_editor_marked_outdated
        PASS [   0.029s] ( 178/1549) warp code_review::code_review_view::tests::test_relocate_comments_empty_input
        PASS [   0.024s] ( 179/1549) warp code_review::code_review_view::tests::test_relocate_comments_line_removed_marked_outdated
        PASS [   0.024s] ( 180/1549) warp code_review::code_review_view::tests::test_relocate_comments_multiple_comment_types
        PASS [   0.015s] ( 181/1549) warp code_review::comments::comment::tests::imported_original_text_strips_context_space_prefix
        PASS [   0.016s] ( 182/1549) warp code_review::comments::comment::tests::imported_original_text_handles_blank_context_line
        PASS [   0.017s] ( 183/1549) warp code_review::comments::batch::tests::editor_comments_for_file_includes_only_line_comments
        PASS [   0.017s] ( 184/1549) warp code_review::comments::batch::tests::file_and_line_queries_filter_by_suffix
        PASS [   0.027s] ( 185/1549) warp code_review::code_review_view::tests::test_setup_dropdown_with_branches_includes_all_items
        PASS [   0.018s] ( 186/1549) warp code_review::comments::batch::tests::delete_and_clear_mutations_work
        PASS [   0.013s] ( 187/1549) warp code_review::comments::comment::tests::imported_original_text_strips_only_one_marker_for_markdown_list
        PASS [   0.018s] ( 188/1549) warp code_review::comments::comment::tests::imported_original_text_strips_addition_and_deletion_markers
        PASS [   0.013s] ( 189/1549) warp code_review::comments::comment::tests::original_text_handles_plain_text_without_prefix
        PASS [   0.019s] ( 190/1549) warp code_review::comments::batch::tests::upsert_replaces_existing_comment_in_place
        PASS [   0.029s] ( 191/1549) warp code_review::code_review_view::tests::test_setup_dropdown_without_branches_only_has_uncommitted_changes
        PASS [   0.016s] ( 192/1549) warp code_review::comments::comment::tests::original_text_preserves_dash_only_content_in_addition
        PASS [   0.013s] ( 193/1549) warp code_review::comments::comment::tests::original_text_preserves_markdown_list_dash_in_addition
        PASS [   0.017s] ( 194/1549) warp code_review::comments::comment::tests::original_text_handles_empty_content
        PASS [   0.018s] ( 195/1549) warp code_review::comments::comment::tests::imported_original_text_strips_only_one_leading_space
        PASS [   0.015s] ( 196/1549) warp code_review::comments::comment::tests::original_text_preserves_space_prefixed_content
        PASS [   0.013s] ( 197/1549) warp code_review::comments::comment::tests::original_text_strips_addition_prefix
        PASS [   0.013s] ( 198/1549) warp code_review::diff_state::local::tests::num_lines_in_file_if_non_binary_errors_for_directory
        PASS [   0.014s] ( 199/1549) warp code_review::comments::comment::tests::original_text_strips_deletion_prefix
        PASS [   0.014s] ( 200/1549) warp code_review::comments::comment::tests::original_text_strips_only_one_leading_minus
        PASS [   0.012s] ( 201/1549) warp code_review::diff_state::local::tests::test_parse_git_status_file_without_spaces_still_works
        PASS [   0.016s] ( 202/1549) warp code_review::comments::comment::tests::original_text_strips_trailing_newline
        PASS [   0.013s] ( 203/1549) warp code_review::diff_state::local::tests::test_parse_git_status_mixed_entries_with_spaces
        PASS [   0.018s] ( 204/1549) warp code_review::diff_state::local::tests::num_lines_in_file_if_non_binary_counts_lines_in_text_file
        PASS [   0.014s] ( 205/1549) warp code_review::diff_state::local::tests::test_parse_git_status_modified_file_with_spaces
        PASS [   0.019s] ( 206/1549) warp code_review::comments::comment::tests::original_text_strips_only_one_leading_plus
        PASS [   0.013s] ( 207/1549) warp code_review::diff_state::local::tests::test_parse_git_status_new_file_with_spaces
        PASS [   0.015s] ( 208/1549) warp code_review::diff_state::local::tests::test_parse_git_status_modified_file_with_multiple_spaces
        PASS [   0.016s] ( 209/1549) warp code_review::diff_state::local::tests::test_parse_git_status_renamed_file_with_spaces
        PASS [   0.014s] ( 210/1549) warp code_review::diff_state::local::tests::test_parse_git_status_unmerged_file_with_spaces
        PASS [   0.010s] ( 211/1549) warp code_review::diff_state::local::tests::test_parse_range_with_comma
        PASS [   0.011s] ( 212/1549) warp code_review::diff_state::local::tests::test_parse_range_without_comma
        PASS [   0.012s] ( 213/1549) warp code_review::diff_state::local::tests::test_parse_git_status_untracked_file_with_spaces
        PASS [   0.012s] ( 214/1549) warp code_review::diff_state::local::tests::test_parse_unified_diff_header_basic
        PASS [   0.013s] ( 215/1549) warp code_review::diff_state::local::tests::test_parse_unified_diff_header_malformed
        PASS [   0.013s] ( 216/1549) warp code_review::diff_state::local::tests::test_parse_unified_diff_header_single_line
        PASS [   0.011s] ( 217/1549) warp code_review::diff_state::local::tests::test_sort_branches_main_first_empty
        PASS [   0.013s] ( 218/1549) warp code_review::diff_state::local::tests::test_parse_unified_diff_header_with_context
        PASS [   0.011s] ( 219/1549) warp code_review::diff_state::local::tests::test_sort_branches_main_first_no_main
        PASS [   0.013s] ( 220/1549) warp code_review::diff_state::local::tests::test_sort_branches_main_first_main_already_first
        PASS [   0.013s] ( 221/1549) warp code_review::diff_state::local::tests::test_sort_branches_main_first_multiple_main_flags
        PASS [   0.013s] ( 222/1549) warp code_review::diff_state::local::tests::test_sort_branches_main_first_preserves_recency_order_for_non_main
        PASS [   0.012s] ( 223/1549) warp code_review::diff_state::local::tests::test_sort_branches_main_first_promotes_main
        PASS [   0.013s] ( 224/1549) warp code_review::diff_state::local::tests::untracked_directory_has_no_baseline_content
        PASS [   0.013s] ( 225/1549) warp code_review::diff_state::local::tests::untracked_directory_diff_is_empty_and_non_binary
        PASS [   0.014s] ( 226/1549) warp code_review::diff_state::wrapper_tests::branch_info_none_for_test_model
        PASS [   0.018s] ( 227/1549) warp code_review::diff_state::wrapper_tests::get_returns_not_in_repository_for_test_model
        PASS [   0.019s] ( 228/1549) warp code_review::diff_state::wrapper_tests::diff_mode_defaults_to_head
        PASS [   0.015s] ( 229/1549) warp code_review::diff_state::wrapper_tests::new_for_test_creates_local_variant
        PASS [   0.017s] ( 230/1549) warp code_review::diff_state::wrapper_tests::has_head_false_for_test_model
        PASS [   0.016s] ( 231/1549) warp code_review::diff_state::wrapper_tests::uncommitted_stats_none_for_test_model
        PASS [   0.017s] ( 232/1549) warp code_review::git_repo_model::local::tests::should_refresh_metadata_ignores_ignored_file_updates
        PASS [   0.016s] ( 233/1549) warp code_review::github_repo_model::local::tests::pr_info_cleared_on_branch_change
        PASS [   0.021s] ( 234/1549) warp code_review::find_model::tests::test_case_sensitive_search
        PASS [   0.020s] ( 235/1549) warp code_review::find_model::tests::test_regex_search
        PASS [   0.015s] ( 236/1549) warp code_review::github_repo_model::local::tests::repository_info_cleared_on_authoritative_empty_result
        PASS [   0.015s] ( 237/1549) warp code_review::github_repo_model::local::tests::pr_info_cleared_when_branch_goes_away
        PASS [   0.024s] ( 238/1549) warp code_review::find_model::tests::test_clear_selection_when_editor_removed
        PASS [   0.012s] ( 239/1549) warp code_review::hidden_lines::tests::test_comment_at_file_end
        PASS [   0.024s] ( 240/1549) warp code_review::find_model::tests::test_search_across_multiple_editors
        PASS [   0.018s] ( 241/1549) warp code_review::github_repo_model::local::tests::repository_info_preserved_on_fetch_error
        PASS [   0.013s] ( 242/1549) warp code_review::hidden_lines::tests::test_comment_outside_file_bounds
        PASS [   0.013s] ( 243/1549) warp code_review::hidden_lines::tests::test_comment_at_file_beginning
        PASS [   0.011s] ( 244/1549) warp code_review::hidden_lines::tests::test_comment_overlapping_with_diff_context
        PASS [   0.011s] ( 245/1549) warp code_review::hidden_lines::tests::test_empty_diffs
        PASS [   0.012s] ( 246/1549) warp code_review::hidden_lines::tests::test_comment_separate_from_diffs
        PASS [   0.019s] ( 247/1549) warp code_review::github_repo_model::local::tests::repository_info_survives_branch_change
        PASS [   0.012s] ( 248/1549) warp code_review::hidden_lines::tests::test_multiple_diffs_overlapping_context
        PASS [   0.012s] ( 249/1549) warp code_review::hidden_lines::tests::test_insertion_at_beginning
        PASS [   0.014s] ( 250/1549) warp code_review::hidden_lines::tests::test_comments_only_no_diffs
        PASS [   0.015s] ( 251/1549) warp code_review::hidden_lines::tests::test_multiple_diffs_separate_context
        PASS [   0.014s] ( 252/1549) warp code_review::hidden_lines::tests::test_single_diff_middle_of_file
        PASS [   0.013s] ( 253/1549) warp completer::tests::test_parse_ls_script_output_empty_output_fails
        PASS [   0.014s] ( 254/1549) warp completer::tests::test_parse_ls_script_output_drops_only_the_non_utf8_entry
        PASS [   0.014s] ( 255/1549) warp completer::tests::test_parse_ls_script_output_splits_dirs_and_files
        PASS [   0.014s] ( 256/1549) warp completer::tests::test_parse_ls_script_output_empty_directory_is_a_real_listing
        PASS [   0.016s] ( 257/1549) warp completer::tests::test_ls_script_for_dir_builds_the_expected_command
        PASS [   0.016s] ( 258/1549) warp completer::tests::test_parse_ls_script_output_truncated_before_separator_fails
